mandal,date,year,month,week,rainfall,temp_min,temp_max,humidity_min,humidity_max
Nalgonda,2018-09-30,2018,Sep,39,0.1285714285714286,24.83571428571429,34.8,62.07857142857143,96.26071428571429
Nalgonda,2018-10-07,2018,Oct,40,0.0,24.24117647058823,34.74705882352941,55.04705882352941,95.84705882352942
Nalgonda,2018-10-14,2018,Oct,41,0.1107142857142857,24.56071428571429,34.82857142857143,41.28928571428571,80.61785714285715
Nalgonda,2018-10-21,2018,Oct,42,0.0,24.10357142857143,34.525,51.32142857142857,96.10357142857143
Nalgonda,2018-10-28,2018,Oct,43,1.396428571428572,21.46785714285715,34.98214285714285,38.525,90.13928571428572
Nalgonda,2018-11-04,2018,Nov,44,0.08214285714285714,22.36428571428572,33.65357142857142,40.04285714285714,84.37142857142858
Nalgonda,2018-11-11,2018,Nov,45,0.0,21.14285714285714,34.52857142857142,44.35,94.35000000000001
Nalgonda,2018-11-18,2018,Nov,46,0.0,19.75714285714286,33.87142857142857,29.81071428571429,79.65357142857144
Nalgonda,2018-11-25,2018,Nov,47,0.0,21.05357142857143,33.5,42.13928571428572,90.47857142857143
Nalgonda,2018-12-02,2018,Dec,48,0.0,17.325,32.66071428571428,32.86071428571429,83.30357142857143
Nalgonda,2018-12-09,2018,Dec,49,0.0,21.11428571428572,31.86071428571429,55.18214285714286,94.925
Nalgonda,2018-12-16,2018,Dec,50,0.0,21.31071428571429,31.98928571428572,56.46785714285714,95.79285714285713
Nalgonda,2018-12-23,2018,Dec,51,1.021428571428572,18.26428571428571,27.30714285714286,68.77857142857144,94.15357142857144
Nalgonda,2018-12-30,2018,Dec,52,0.0,17.97857142857143,31.46428571428572,48.825,90.38214285714285
Nalgonda,2019-01-06,2019,Jan,1,0.0,14.18214285714286,30.85357142857143,31.88571428571428,89.56785714285715
Nalgonda,2019-01-13,2019,Jan,2,0.0,16.11785714285714,31.1,38.575,90.175
Nalgonda,2019-01-20,2019,Jan,3,0.0,16.525,31.82857142857143,41.66785714285714,96.09642857142856
Nalgonda,2019-01-27,2019,Jan,4,0.0,18.59285714285715,30.99642857142857,55.68214285714286,96.31428571428572
Nalgonda,2019-02-03,2019,Feb,5,5.542857142857143,17.00357142857143,28.37857142857143,57.43571428571429,95.69285714285715
Nalgonda,2019-02-10,2019,Feb,6,0.0,19.44642857142857,31.55714285714286,47.48928571428571,89.25357142857142
Nalgonda,2019-02-17,2019,Feb,7,0.0,20.66785714285714,32.82142857142857,50.04285714285714,95.30714285714285
Nalgonda,2019-02-24,2019,Feb,8,0.0,22.33214285714286,35.07142857142857,46.93214285714286,92.3
Nalgonda,2019-03-03,2019,Mar,9,0.02857142857142857,22.48571428571429,34.61071428571429,43.20714285714286,94.11071428571428
Nalgonda,2019-03-10,2019,Mar,10,0.0,22.64285714285714,35.4,39.83571428571429,92.39642857142857
Nalgonda,2019-03-17,2019,Mar,11,0.0,20.78214285714285,36.39642857142857,27.05714285714286,87.97857142857143
Nalgonda,2019-03-24,2019,Mar,12,0.0,21.91428571428571,34.675,38.86071428571428,94.86785714285715
Nalgonda,2019-03-31,2019,Mar,13,0.0,23.68571428571428,37.93214285714286,28.31428571428571,95.375
Nalgonda,2019-04-07,2019,Apr,14,0.01071428571428571,25.43214285714286,39.43214285714286,24.83928571428572,89.95714285714287
Nalgonda,2019-04-14,2019,Apr,15,0.5464285714285715,24.34642857142857,40.20357142857143,23.21785714285715,91.94285714285715
Nalgonda,2019-04-21,2019,Apr,16,2.417857142857143,25.93214285714286,40.10357142857143,26.75357142857143,89.77857142857144
Nalgonda,2019-04-28,2019,Apr,17,0.01071428571428571,26.625,41.01071428571429,23.55,80.41071428571429
Nalgonda,2019-05-05,2019,May,18,0.0,28.9,42.78214285714286,18.90357142857143,59.38571428571429
Nalgonda,2019-05-12,2019,May,19,0.04642857142857143,29.25,43.625,13.51071428571429,62.41071428571428
Nalgonda,2019-05-19,2019,May,20,0.0,29.76071428571428,42.07142857142857,17.46785714285715,79.51785714285714
Nalgonda,2019-05-26,2019,May,21,0.1785714285714286,30.28571428571428,43.825,16.76785714285714,73.25
Nalgonda,2019-06-02,2019,Jun,22,0.0,29.27727272727273,42.97272727272727,19.30909090909091,70.93181818181819
Nalgonda,2019-06-09,2019,Jun,23,6.628571428571429,27.12857142857143,40.52857142857142,29.52857142857143,77.18571428571428
Nalgonda,2019-06-16,2019,Jun,24,0.0,29.44285714285714,39.7,30.75714285714286,64.1
Nalgonda,2019-06-23,2019,Jun,25,0.2714285714285715,29.05714285714286,38.58571428571429,32.14285714285715,73.39999999999999
Nalgonda,2019-06-30,2019,Jun,26,1.242857142857143,28.57142857142857,37.21428571428572,43.07142857142857,80.75714285714285
Nalgonda,2019-07-07,2019,Jul,27,0.8428571428571429,27.91428571428571,34.97142857142858,46.58571428571429,76.61428571428571
Nalgonda,2019-07-14,2019,Jul,28,0.9142857142857144,27.05714285714286,36.48571428571429,40.37142857142857,75.24285714285715
Nalgonda,2019-07-21,2019,Jul,29,7.942857142857143,25.24285714285714,35.32857142857143,51.14285714285715,91.02857142857144
Nalgonda,2019-07-28,2019,Jul,30,4.285714285714286,25.74285714285714,32.8,59.78571428571428,91.78571428571429
Nalgonda,2019-08-04,2019,Aug,31,6.485714285714286,24.4,29.1,74.17142857142858,96.34285714285714
Nalgonda,2019-08-11,2019,Aug,32,1.971428571428571,25.54285714285714,31.84285714285715,71.6,92.68571428571428
Nalgonda,2019-08-18,2019,Aug,33,4.942857142857143,26.44285714285714,34.04285714285714,61.12857142857143,96.48571428571428
Nalgonda,2019-08-25,2019,Aug,34,2.657142857142857,26.01428571428571,33.25714285714286,67.45714285714286,95.11428571428571
Nalgonda,2019-09-01,2019,Sep,35,6.0,25.82857142857143,34.32857142857143,54.07142857142857,84.62857142857142
Nalgonda,2019-09-08,2019,Sep,36,4.385714285714285,24.75714285714286,31.9,78.31428571428572,95.60000000000001
Nalgonda,2019-09-15,2019,Sep,37,1.75,24.95,33.14583333333334,64.16666666666667,91.42916666666667
Nalgonda,2019-09-22,2019,Sep,38,29.15714285714286,24.47142857142857,33.42142857142857,70.325,94.88928571428572
Nalgonda,2019-09-29,2019,Sep,39,8.714285714285714,23.9,32.04642857142857,80.19285714285715,97.01071428571429
Nalgonda,2019-10-06,2019,Oct,40,6.685714285714285,23.675,34.26428571428571,64.925,97.21428571428571
Nalgonda,2019-10-13,2019,Oct,41,1.128571428571429,23.35714285714286,33.21428571428572,73.24285714285715,97.12857142857142
Nalgonda,2019-10-20,2019,Oct,42,8.571428571428571,23.62857142857143,31.77142857142857,78.58571428571429,96.65714285714286
Nalgonda,2019-10-27,2019,Oct,43,4.042857142857143,24.17142857142857,32.01428571428571,69.51428571428572,90.88571428571429
Nalgonda,2019-11-03,2019,Nov,44,0.02857142857142857,23.08571428571429,32.31428571428571,66.72857142857143,89.84285714285714
Nalgonda,2019-11-10,2019,Nov,45,0.0,21.22857142857143,33.6,54.44285714285714,86.22857142857143
Nalgonda,2019-11-17,2019,Nov,46,0.0,19.95714285714286,31.97142857142857,54.7,89.17142857142858
Nalgonda,2019-11-24,2019,Nov,47,0.0,19.52857142857143,32.07142857142857,51.15714285714286,92.02857142857144
Nalgonda,2019-12-01,2019,Dec,48,0.0,19.2,30.98571428571429,52.91428571428571,96.38571428571429
Nalgonda,2019-12-08,2019,Dec,49,2.571428571428572,19.41785714285714,29.38214285714286,62.63928571428572,96.18214285714285
Nalgonda,2019-12-15,2019,Dec,50,0.0,18.78571428571428,30.42142857142857,50.82857142857143,96.35000000000001
Nalgonda,2019-12-22,2019,Dec,51,0.0,18.86428571428572,29.96785714285715,52.90714285714286,96.23214285714286
Nalgonda,2019-12-29,2019,Dec,52,0.0,19.05,29.11785714285714,58.23214285714285,96.33214285714287
Nalgonda,2020-01-05,2020,Jan,1,2.242857142857143,20.33571428571429,28.13571428571428,71.87142857142858,98.87142857142858
Nalgonda,2020-01-12,2020,Jan,2,0.0,19.92857142857143,28.94285714285714,64.94285714285714,97.35714285714286
Nalgonda,2020-01-19,2020,Jan,3,0.0,16.54285714285714,30.04285714285714,51.4,99.25714285714285
Nalgonda,2020-01-26,2020,Jan,4,0.0,18.48571428571429,31.18571428571429,52.65714285714286,99.47142857142856
Nalgonda,2020-02-02,2020,Feb,5,0.0,20.68571428571429,32.71428571428572,51.91428571428571,98.38571428571429
Nalgonda,2020-02-09,2020,Feb,6,0.1714285714285714,19.7,32.15714285714286,45.91428571428571,96.75714285714285
Nalgonda,2020-02-16,2020,Feb,7,0.04285714285714286,18.68571428571429,30.05714285714286,48.85714285714285,91.97142857142856
Nalgonda,2020-02-23,2020,Feb,8,0.0,17.5,32.5,39.94285714285714,96.14285714285714
Nalgonda,2020-03-01,2020,Mar,9,0.0,20.58571428571429,32.45714285714286,43.92857142857143,95.02857142857144
Nalgonda,2020-03-08,2020,Mar,10,0.5142857142857142,22.34285714285715,33.12857142857143,48.35714285714285,94.54285714285713
Nalgonda,2020-03-15,2020,Mar,11,0.0,21.84285714285715,33.68571428571428,50.34285714285715,95.47142857142856
Nalgonda,2020-03-22,2020,Mar,12,1.328571428571429,22.11428571428572,35.27142857142857,42.01428571428572,94.87142857142858
Nalgonda,2020-03-29,2020,Mar,13,0.0,22.32857142857143,35.37142857142857,38.45714285714286,86.97142857142856
Nalgonda,2020-04-05,2020,Apr,14,0.0,23.42857142857143,37.44285714285714,28.02857142857143,81.77142857142857
Nalgonda,2020-04-12,2020,Apr,15,0.0,23.81428571428571,37.01428571428572,33.58571428571428,86.60000000000001
Nalgonda,2020-04-19,2020,Apr,16,0.0,23.82857142857143,38.45714285714286,22.78571428571428,80.08571428571429
Nalgonda,2020-04-26,2020,Apr,17,0.2142857142857143,25.94285714285714,38.81428571428571,29.31428571428571,81.42857142857143
Nalgonda,2020-05-03,2020,May,18,3.985714285714285,25.47142857142857,38.14285714285715,33.9,87.2
Nalgonda,2020-05-10,2020,May,19,0.01428571428571429,27.45714285714286,39.55714285714286,30.92857142857143,85.02857142857144
Nalgonda,2020-05-17,2020,May,20,0.7571428571428571,27.05714285714286,38.34285714285714,29.1,79.07142857142857
Nalgonda,2020-05-24,2020,May,21,3.971428571428572,27.24285714285714,40.77142857142857,19.54285714285714,71.54285714285713
Nalgonda,2020-05-31,2020,May,22,0.0,28.97142857142857,41.07142857142857,26.97142857142857,82.02857142857144
Nalgonda,2020-06-07,2020,Jun,23,6.399999999999999,26.97142857142857,37.15714285714286,39.42857142857143,78.37142857142858
Nalgonda,2020-06-14,2020,Jun,24,11.71428571428571,26.22857142857143,34.95714285714286,50.82857142857143,85.32857142857142
Nalgonda,2020-06-21,2020,Jun,25,1.685714285714286,27.64285714285714,34.97142857142858,55.55714285714286,86.67142857142858
Nalgonda,2020-06-28,2020,Jun,26,0.6285714285714287,26.92857142857143,35.85714285714285,47.68571428571429,88.92857142857143
Nalgonda,2020-07-05,2020,Jul,27,4.742857142857143,26.60714285714286,35.77857142857142,55.79285714285714,92.76785714285714
Nalgonda,2020-07-12,2020,Jul,28,3.814285714285715,26.55,34.27857142857142,60.20714285714286,93.63214285714285
Nalgonda,2020-07-19,2020,Jul,29,13.64285714285714,26.54642857142857,33.62857142857143,72.25,98.64999999999999
Nalgonda,2020-07-26,2020,Jul,30,12.71428571428571,27.10357142857143,34.94642857142857,73.95,99.90714285714286
Nalgonda,2020-08-02,2020,Aug,31,9.557142857142855,28.15357142857143,36.65714285714286,66.04642857142858,99.66071428571429
Nalgonda,2020-08-09,2020,Aug,32,0.9285714285714286,27.93214285714286,34.71785714285714,73.43571428571428,98.71071428571429
Nalgonda,2020-08-16,2020,Aug,33,17.0,25.28214285714285,30.375,88.47500000000001,99.93928571428572
Nalgonda,2020-08-23,2020,Aug,34,9.971428571428572,25.38928571428571,30.89285714285714,87.57857142857142,99.67857142857143
Nalgonda,2020-08-30,2020,Aug,35,8.22857142857143,25.93928571428571,33.43571428571429,81.01428571428572,99.45357142857142
Nalgonda,2020-09-06,2020,Sep,36,1.057142857142857,26.09285714285715,34.48571428571429,71.59285714285714,99.90714285714286
Nalgonda,2020-09-13,2020,Sep,37,5.885714285714286,25.68571428571429,35.1,68.17142857142858,99.98571428571428
Nalgonda,2020-09-20,2020,Sep,38,11.54285714285714,25.22857142857143,32.45714285714286,84.15714285714286,100.0
Nalgonda,2020-09-27,2020,Sep,39,5.057142857142857,26.01428571428571,32.55714285714286,83.98571428571428,99.52857142857144
Nalgonda,2020-10-04,2020,Oct,40,0.0,26.1,34.53333333333333,75.16666666666667,99.8
Nalgonda,2021-04-04,2021,Apr,13,0.0,23.6,41.15,16.4,77.375
Nalgonda,2021-04-11,2021,Apr,14,0.0,22.85714285714286,37.51428571428572,38.54285714285714,98.94285714285715
Nalgonda,2021-04-18,2021,Apr,15,0.2285714285714286,22.68571428571429,37.71428571428572,32.67142857142857,89.74285714285715
Nalgonda,2021-04-25,2021,Apr,16,3.5,24.61428571428572,39.02857142857142,32.65714285714286,91.15714285714286
Nalgonda,2021-05-02,2021,May,17,0.0,24.03333333333333,38.83333333333334,23.06666666666667,67.35555555555555
Nalgonda,2021-05-09,2021,May,18,0.0,25.98571428571429,38.6,16.97857142857143,42.09285714285714
Nalgonda,2021-05-16,2021,May,19,0.8642857142857142,26.02857142857143,38.91428571428571,17.94285714285714,45.71428571428572
Nalgonda,2021-05-23,2021,May,20,0.4571428571428572,26.34285714285715,38.21428571428572,38.67142857142857,91.25714285714285
Nalgonda,2021-05-30,2021,May,21,1.128571428571429,28.05714285714286,40.35714285714285,25.54285714285714,72.67142857142856
Nalgonda,2021-06-06,2021,Jun,22,11.48571428571429,24.8,37.42857142857143,43.68571428571429,92.72857142857143
Nalgonda,2021-06-13,2021,Jun,23,3.328571428571428,26.38571428571428,36.24285714285715,46.58571428571429,87.85714285714286
Nalgonda,2021-06-20,2021,Jun,24,3.628571428571429,25.15714285714285,34.22857142857143,52.88571428571429,90.42857142857143
Nalgonda,2021-06-27,2021,Jun,25,3.9,26.12857142857143,35.87142857142857,42.55714285714286,85.97142857142856
Nalgonda,2021-07-04,2021,Jul,26,8.685714285714287,24.82857142857143,34.61428571428571,59.98571428571428,98.04285714285713
Nalgonda,2021-07-11,2021,Jul,27,3.314285714285714,25.3,35.75714285714285,54.14285714285715,99.95714285714287
Nalgonda,2021-07-18,2021,Jul,28,23.18571428571429,24.44285714285714,32.71428571428572,67.1,99.97142857142856
Nalgonda,2021-07-25,2021,Jul,29,10.72857142857143,24.3,32.01428571428571,68.4,97.71428571428571
Nalgonda,2021-08-01,2021,Aug,30,0.07142857142857142,25.87142857142857,34.04285714285714,56.25714285714286,88.2
Nalgonda,2021-08-08,2021,Aug,31,0.04285714285714286,25.9,35.48571428571429,47.92857142857143,89.87142857142858
Nalgonda,2021-08-15,2021,Aug,32,6.228571428571428,26.01428571428571,35.74285714285714,51.38571428571429,98.3
Nalgonda,2021-08-22,2021,Aug,33,3.357142857142857,24.54285714285714,31.9,69.37142857142858,99.91428571428573
Nalgonda,2021-08-29,2021,Aug,34,12.54285714285714,23.9,34.4,60.72857142857143,99.65714285714286
Nalgonda,2021-09-05,2021,Sep,35,21.91428571428571,23.77142857142857,32.21428571428572,70.95714285714286,99.94285714285715
Nalgonda,2021-09-12,2021,Sep,36,3.442857142857143,24.38571428571428,32.18571428571429,70.34285714285714,100.0
Nalgonda,2021-09-19,2021,Sep,37,0.5857142857142856,24.22857142857143,33.94285714285714,58.02857142857142,100.0
Nalgonda,2021-09-26,2021,Sep,38,12.78571428571429,23.54285714285714,33.84285714285714,61.12857142857143,100.0
Nalgonda,2021-10-03,2021,Oct,39,5.714285714285714,23.8,33.41428571428572,65.47142857142858,99.97142857142856
Nalgonda,2021-10-10,2021,Oct,40,4.328571428571428,24.1,35.08571428571428,57.5,99.98571428571428
Nalgonda,2021-10-17,2021,Oct,41,0.4428571428571428,23.12857142857143,34.65714285714286,51.74285714285714,99.92857142857143
Nalgonda,2021-10-24,2021,Oct,42,0.0,23.2,35.1,44.37142857142857,99.94285714285715
Nalgonda,2021-10-31,2021,Oct,43,0.4857142857142857,20.98571428571429,33.68571428571429,44.85714285714285,99.04285714285713
Nalgonda,2021-11-07,2021,Nov,44,1.2,21.45714285714286,32.47142857142858,61.72857142857142,99.57142857142857
Nalgonda,2021-11-14,2021,Nov,45,1.128571428571429,21.1,32.28571428571428,51.92857142857143,90.18571428571428
Nalgonda,2021-11-21,2021,Nov,46,2.814285714285714,23.58571428571429,32.21428571428572,70.25714285714285,99.95714285714287
Nalgonda,2021-11-28,2021,Nov,47,0.6857142857142857,21.94285714285714,33.61428571428571,56.55714285714286,98.98571428571428
Nalgonda,2021-12-05,2021,Dec,48,0.0,20.2,32.15714285714286,53.01428571428572,100.0
Nalgonda,2021-12-12,2021,Dec,49,0.4857142857142858,20.27142857142857,33.2,49.95714285714286,99.8
Nalgonda,2021-12-19,2021,Dec,50,0.0,17.57142857142857,31.37142857142857,46.3,100.0
Nalgonda,2021-12-26,2021,Dec,51,0.0,14.67142857142857,31.6,34.32857142857143,100.0
Nalgonda,2022-01-02,2022,Jan,52,0.0,18.67142857142857,31.44285714285714,53.9,100.0
Nalgonda,2022-01-09,2022,Jan,1,0.0,18.18571428571429,30.98571428571429,52.11428571428571,100.0
Nalgonda,2022-01-16,2022,Jan,2,12.52857142857143,20.45714285714286,31.3,60.82857142857143,100.0
Nalgonda,2022-01-23,2022,Jan,3,0.5428571428571428,18.58571428571429,31.5,50.44285714285714,100.0
Nalgonda,2022-01-30,2022,Jan,4,0.0,16.94285714285714,30.51428571428571,38.55714285714286,95.67142857142858
Nalgonda,2022-02-06,2022,Feb,5,0.0,9.642857142857142,35.5,11.97142857142857,100.0
Nalgonda,2022-02-13,2022,Feb,6,0.0,11.28571428571429,35.95714285714286,18.84285714285715,100.0
Nalgonda,2022-02-20,2022,Feb,7,0.0,12.84285714285714,36.28571428571428,14.74285714285714,100.0
Nalgonda,2022-02-27,2022,Feb,8,0.0,11.48571428571429,38.14285714285715,8.885714285714286,100.0
Nalgonda,2022-03-06,2022,Mar,9,0.0,17.02857142857143,35.14285714285715,25.28571428571428,97.45714285714287
Nalgonda,2022-03-13,2022,Mar,10,0.0,19.87142857142857,35.75714285714286,28.74285714285714,92.24285714285715
Nalgonda,2022-03-20,2022,Mar,11,0.0,19.87142857142857,37.84285714285714,24.45714285714286,89.07142857142857
Nalgonda,2022-03-27,2022,Mar,12,0.0,24.14285714285714,37.48571428571428,38.34285714285714,97.42857142857143
Nalgonda,2022-04-03,2022,Apr,13,0.0,23.9,38.58571428571429,38.38571428571429,99.17142857142858
Nalgonda,2022-04-10,2022,Apr,14,0.0,23.01428571428571,37.67142857142857,34.47142857142858,97.2
Nalgonda,2022-04-17,2022,Apr,15,0.0,24.48571428571429,38.58571428571429,32.6,95.05714285714285
Nalgonda,2022-04-24,2022,Apr,16,0.0,25.12857142857143,39.48571428571428,31.3,84.65714285714286
Nalgonda,2022-05-01,2022,May,17,0.0,25.08333333333333,42.13333333333333,25.25,83.60000000000001
Nalgonda,2022-06-05,2022,Jun,22,0.76,28.06,42.68,22.54,71.42
Nalgonda,2022-06-12,2022,Jun,23,3.6,27.28571428571428,41.62857142857143,27.05714285714286,75.47142857142856
Nalgonda,2022-06-19,2022,Jun,24,0.9571428571428572,25.2,39.04285714285714,35.68571428571429,91.51428571428572
Nalgonda,2022-06-26,2022,Jun,25,1.928571428571429,25.6,36.71428571428572,40.82857142857143,88.71428571428571
Nalgonda,2022-07-03,2022,Jul,26,7.685714285714285,24.64285714285714,34.05714285714286,54.41428571428571,96.89999999999999
Nalgonda,2022-07-10,2022,Jul,27,37.22857142857143,23.54285714285714,32.85714285714285,63.44285714285714,99.27142857142857
Nalgonda,2022-07-17,2022,Jul,28,5.100000000000001,23.74285714285714,31.28571428571428,66.64285714285714,94.17142857142858
Nalgonda,2022-07-24,2022,Jul,29,7.185714285714285,24.87142857142857,33.25714285714286,61.07142857142857,97.87142857142858
Nalgonda,2022-07-31,2022,Jul,30,0.5571428571428572,24.35714285714286,34.44285714285714,53.4,97.48571428571428
Nalgonda,2022-08-07,2022,Aug,31,3.814285714285715,24.35714285714286,34.94285714285714,54.78571428571428,99.45714285714287
Nalgonda,2022-08-14,2022,Aug,32,1.857142857142857,24.47142857142857,32.22857142857143,62.51428571428572,92.68571428571428
Nalgonda,2022-08-21,2022,Aug,33,1.185714285714286,25.0,33.94285714285714,54.6,94.24285714285715
Nalgonda,2022-08-28,2022,Aug,34,2.728571428571429,24.65714285714285,35.04285714285714,49.6,95.24285714285715
Nalgonda,2022-09-04,2022,Sep,35,1.566666666666667,24.6,35.2,53.83333333333334,97.0
Nalgonda,2023-02-05,2023,Feb,5,0.0,17.5,32.88,34.1,87.82000000000001
Nalgonda,2023-02-12,2023,Feb,6,0.0,18.01428571428571,34.37142857142857,32.62857142857143,94.61428571428571
Nalgonda,2023-02-19,2023,Feb,7,0.0,16.34285714285715,34.77142857142857,24.57142857142857,83.07142857142857
Nalgonda,2023-02-26,2023,Feb,8,0.0,18.34285714285715,35.88571428571429,27.7,93.0
Nalgonda,2023-03-05,2023,Mar,9,0.0,16.95714285714286,35.38571428571429,22.84285714285715,85.77142857142857
Nalgonda,2023-03-12,2023,Mar,10,0.0,18.6,35.25714285714286,28.28571428571428,87.27142857142857
Nalgonda,2023-03-19,2023,Mar,11,2.028571428571429,19.37142857142857,33.84285714285714,39.32857142857143,97.10000000000001
Nalgonda,2023-03-26,2023,Mar,12,0.3,22.6,35.58571428571429,38.52857142857142,99.78571428571429
Nalgonda,2023-04-02,2023,Apr,13,0.0,23.8,37.24285714285714,41.07142857142857,99.45714285714287
Nalgonda,2023-04-09,2023,Apr,14,0.2428571428571429,23.35714285714286,38.25714285714286,36.67142857142857,97.15714285714286
Nalgonda,2023-04-16,2023,Apr,15,0.0,23.22857142857143,41.05714285714286,22.5,73.28571428571429
Nalgonda,2023-04-23,2023,Apr,16,4.1,23.25714285714286,41.5,23.02857142857143,83.12857142857142
Nalgonda,2023-04-30,2023,Apr,17,0.5142857142857142,23.81428571428571,37.3,39.41428571428571,94.32857142857142
Nalgonda,2023-05-07,2023,May,18,3.585714285714286,23.47142857142857,35.92857142857143,45.31428571428571,99.37142857142858
Nalgonda,2023-05-14,2023,May,19,0.5571428571428572,26.07142857142857,41.0,29.72857142857143,86.28571428571429
Nalgonda,2023-05-21,2023,May,20,0.1285714285714286,26.47142857142857,43.39999999999999,23.08571428571429,73.82857142857142
Nalgonda,2023-05-28,2023,May,21,0.2714285714285714,27.05714285714286,41.67142857142857,28.12857142857143,76.77142857142857
Nalgonda,2023-06-04,2023,Jun,22,2.471428571428571,26.6,41.07142857142857,31.67142857142857,79.42857142857143
Nalgonda,2023-06-11,2023,Jun,23,0.8428571428571429,27.71428571428572,41.85714285714285,27.2,71.72857142857143
Nalgonda,2023-06-18,2023,Jun,24,0.0,29.8,41.87142857142857,26.9,63.6
Nalgonda,2023-06-25,2023,Jun,25,6.471428571428571,25.4,38.35714285714285,43.51428571428572,90.55714285714285
Nalgonda,2023-07-02,2023,Jul,26,5.428571428571429,25.21428571428572,35.92857142857143,48.57142857142857,92.72857142857143
Nalgonda,2023-07-09,2023,Jul,27,0.9142857142857144,25.87142857142857,35.51428571428571,49.77142857142857,91.37142857142858
Nalgonda,2023-07-16,2023,Jul,28,2.9,24.77142857142857,34.64285714285715,53.07142857142857,96.52857142857144
Nalgonda,2023-07-23,2023,Jul,29,6.100000000000001,24.3,31.2,70.62857142857143,94.37142857142858
Nalgonda,2023-07-30,2023,Jul,30,14.57142857142857,24.42857142857143,31.58571428571429,72.61428571428571,94.58571428571429
Nalgonda,2023-08-06,2023,Aug,31,2.8,25.37142857142857,34.34285714285714,54.81428571428571,86.81428571428572
Nalgonda,2023-08-13,2023,Aug,32,1.342857142857143,25.72857142857143,35.52857142857142,50.58571428571429,89.52857142857144
Nalgonda,2023-08-20,2023,Aug,33,2.628571428571429,25.04285714285714,33.9,56.05714285714286,94.97142857142856
Nalgonda,2023-08-27,2023,Aug,34,1.971428571428572,25.44285714285714,35.24285714285714,50.64285714285715,95.24285714285715
Nalgonda,2023-09-03,2023,Sep,35,5.914285714285714,24.14285714285714,36.18571428571429,50.48571428571429,96.71428571428571
Nalgonda,2023-09-10,2023,Sep,36,3.285714285714286,24.27142857142857,32.44285714285714,69.15714285714286,95.89999999999999
Nalgonda,2023-09-17,2023,Sep,37,2.842857142857143,24.55714285714286,34.11428571428571,58.31428571428571,97.11428571428571
Nalgonda,2023-09-24,2023,Sep,38,5.928571428571428,24.88571428571428,35.27142857142857,53.82857142857143,96.39999999999999
Nalgonda,2023-10-01,2023,Oct,39,2.1,24.57142857142857,35.01428571428571,55.64285714285715,99.60000000000001
Nalgonda,2023-10-08,2023,Oct,40,0.2857142857142857,23.98571428571429,35.91428571428572,45.45714285714286,96.94285714285715
Nalgonda,2023-10-15,2023,Oct,41,0.0,23.64285714285714,36.05714285714286,42.44285714285714,97.74285714285715
Nalgonda,2023-10-22,2023,Oct,42,0.0,22.34285714285715,35.31428571428571,40.98571428571428,97.04285714285713
Nalgonda,2023-10-29,2023,Oct,43,0.0,18.21428571428572,34.68571428571429,33.04285714285714,92.24285714285715
Nalgonda,2023-11-05,2023,Nov,44,0.05714285714285715,22.68571428571429,34.27142857142857,51.2,99.52857142857144
Nalgonda,2023-11-12,2023,Nov,45,3.357142857142857,21.9,33.21428571428572,54.41428571428571,98.67142857142858
Nalgonda,2023-11-19,2023,Nov,46,0.0,20.72857142857143,33.65714285714286,45.94285714285714,96.0
Nalgonda,2023-11-26,2023,Nov,47,1.542857142857143,21.71428571428572,32.18571428571429,57.58571428571429,98.88571428571429
Nalgonda,2023-12-03,2023,Dec,48,0.0,20.58571428571429,32.85714285714285,48.31428571428571,97.2
Nalgonda,2023-12-10,2023,Dec,49,1.8,20.07142857142857,30.47142857142857,60.91428571428572,95.67142857142858
Nalgonda,2023-12-17,2023,Dec,50,0.0,16.94285714285714,31.28571428571428,44.61428571428571,98.34285714285714
Nalgonda,2023-12-24,2023,Dec,51,0.0,15.25714285714286,30.38571428571428,46.88571428571429,97.8
Nalgonda,2023-12-31,2023,Dec,52,0.0,16.28571428571428,31.08571428571429,50.75714285714286,99.87142857142858
Uppunuthala,2018-01-07,2018,Jan,1,0.0,16.90714285714285,31.93571428571429,29.9,82.74285714285715
Uppunuthala,2018-01-14,2018,Jan,2,0.0,17.62857142857143,31.39642857142857,33.02142857142857,83.82142857142857
Uppunuthala,2018-01-21,2018,Jan,3,0.0,16.87142857142857,32.13571428571429,28.29285714285714,84.69285714285715
Uppunuthala,2018-01-28,2018,Jan,4,0.0,17.13571428571429,32.17857142857143,26.14285714285714,83.89999999999999
Uppunuthala,2018-02-04,2018,Feb,5,0.0,15.27857142857143,31.80714285714286,19.62857142857143,74.14285714285714
Uppunuthala,2018-02-11,2018,Feb,6,0.05714285714285715,19.0,32.77857142857143,25.29285714285714,76.87142857142858
Uppunuthala,2018-02-18,2018,Feb,7,0.0,17.99285714285714,32.39285714285715,28.07857142857143,71.62857142857142
Uppunuthala,2018-02-25,2018,Feb,8,0.0,17.29285714285714,34.39285714285715,19.5,64.95
Uppunuthala,2018-03-04,2018,Mar,9,0.0,18.60714285714286,36.03571428571428,11.98571428571428,52.61428571428571
Uppunuthala,2018-03-11,2018,Mar,10,0.0,19.43571428571429,37.41428571428571,12.33571428571429,59.68571428571429
Uppunuthala,2018-03-18,2018,Mar,11,1.95,22.5,35.97142857142858,24.52142857142857,77.60714285714286
Uppunuthala,2018-03-25,2018,Mar,12,0.0,23.27857142857143,37.28571428571428,20.05,74.01428571428572
